creator_id,id,bunny_video_id,creator_name,source_url,caption,transcript,views,likes,shares,saves,restaurant,address,km_from_downtown,creator_rank
0f506bb6-ee9f-47f6-8197-702774322db4,fa83604d-e2a5-4b61-b580-a59c0c532381,70325192-e115-4654-a263-021d6e91d023,oxtailpapi,https://www.tiktok.com/@oxtailpapi/video/7227550801013558534,"Let me know a bbq ribs spot in the toronto GTA that is up there with them!   Get the man dont care podcast merch too. #foodreview #toronto #fyp #Foodie #keithlee #wings #bbq #jamaicatiktok #memphisbbq #memphisfood #ribs #oxtailpapi #mandontcare ","[00:00-00:04] Best barbecue spot in Toronto. Well, Woodbridge. [00:05-00:07] Reviewing Memphis barbecue, Woodbridge. [00:08-00:11] I spent three down bags on this meal and it was worth it. [00:11-00:14] Cormorant baked beans, coleslaw, fries, [00:15-00:18] Polpork, honey, garlic wings and of course, barbecue ribs. [00:18-00:22] I like to take this moment to apologize to my roster fair and uncle. [00:22-00:24] I tell is still vital. [00:24-00:28] Not for the oink. Look how easily this comes off the bone. [00:28-00:32] It's like a Toronto man trying to plan a date. No effort. [00:32-00:34] I see why the wolf was after those three little pigs. [00:35-00:38] The ribs are very juicy, perfectly charged. [00:38-00:42] It wasn't hiding behind any barbecue sauce and well-marinated 10 out of 10. [00:43-00:45] Now for the Polpork, 9 out of 10. [00:46-00:49] I just needed more fatty part of the meat, best personal choice, [00:49-00:52] but this was perfect. All the flavors were hidden. [00:52-00:54] Now the wings, 10 out of 10. [00:54-00:56] Top five wings you can get into city. [00:56-01:00] Perfectly juicy and quality of wings is top max. [01:00-01:02] This is not some dead wings that they found out for Red Bull Ken. [01:03-01:06] If you like those Costco fries, you like this 8 out of 10. [01:06-01:12] The coleslaw, I had better at Jamaican places, 6 out of 10 baked beans, [01:13-01:16] 7 out of 10 was solid, very flavorful, [01:16-01:18] needed a little bit more seasoning. [01:18-01:20] But we ain't going here for the size. [01:20-01:21] We came for the ribs, [01:21-01:25] asked them for the Elvis platter and tell them to name it the ox tail poppy platter. [01:25-01:26] And let me know. [01:26-01:29] So it's up to you all to find out if this is the",360396,23786,5444,5912,Memphis Barbecue BBQ Woodbridge Address,"8074 Islington Ave, Woodbridge, ON L4L 1W5",22.32089858643,2
1d69bcef-bbae-43ae-89c8-5c7a7d6705eb,7ef0ecc2-dec7-4bb0-b05c-d1c1f52fb04d,c910bbd4-a637-4caf-b82e-2202349c4610,joshkimeats,https://www.tiktok.com/@joshkimeats/video/7405731240256572703,,That was such a high. I don't know why anybody does drugs. Made it.,353400,55500,5451,8782,Grotto Tea Lounge,"3920 Grand Park Dr #8, Mississauga, ON L5B 4M6, Canada",22.78202633942,1
452d350d-d54d-4342-b5ff-8eba1a5a1f6c,e4b34eeb-d07d-4da5-bbac-952c55e154b2,428c9cc7-ce7c-401d-b626-ab868b132328,inspiredbyak,https://www.tiktok.com/@inspiredbyak/video/7403782535034981637,"Dinner at Myth - Toronto, ON📍 #toronto #dinner #restaurant #greek #myth #finedinein #fancydinner #downtown #summer #summervibes #birthday #birthdaydinner #fypシ #fyp ",[00:00-00:16] music,349500,16300,4892,7235,Myth,"522 King St W, Toronto, ON M5V 1L7, Canada",1.44932154793,1
0e9052c6-5442-4177-988a-ae9d3036638c,bda921d0-df95-4cd5-ab50-42fe4c23b9ad,8cafb032-4dd6-4214-89a6-8d030be77bdf,ariasahota,https://www.tiktok.com/@ariasahota/video/7247131087862844677,"Replying to @Harj Dhaliwal819   #biomom #birthmom #childhood #childhoodtrauma #trauma #healingjourney ","My biological mother ended up leaving me in a parking lot when I was four, but let's reel it back so I can tell you the full story. Basically when I was in her form, my mom suffered with depression, she was not happy with her life. She also really wanted me to be a boy. She is two boys now and she's really connected with them, but she was really upset that I was a girl. So when I was four, she decided that she wanted to leave. So one day she decided to buy plain tickets to her family in India and she dropped me in the parking lot of my dad's restaurant. She didn't even walk me in. She just dropped me in the parking lot and said go in, tell your dad I'm going to India and then she left. My dad's cook saw me standing outside and he decided to bring me in and my dad just assumed that she missed a walk to me in and he's and I was trying to tell him I'm like, dad, mommy said that she's going to India, she's going to India and he's like pleading to marry me because I'm four and I don't know what I'm talking about. And so after work, he decided to take me home and when we got home, that's when my dad saw. Her clothes were gone, bags were packed, like things were all gone. There was emergency cash she had, that was gone, her passport was gone. So she knew that she had left. And at that time, he was filled with anger. I remember he took one of those landlines, ripped it out of the wall and smacked it against the wall next to us. And at that point, he decided that he had to go back to his ex-wife because we're Indian and he is worried about how people would see him as a single dad with a child. So he took me to my grandmother's and said, can you take her? And my grandmother took me in. And then my dad went back to my, back to his ex-wife's wife who he had a child with and he stayed with her. And basically, once my grandma was, once I was with my grandma, I was seeing my mom here and there. She ended up coming back to Canada. And it was nice. It was actually the time that we bonded the most because she would try to make a day of fun for us. So she would take me to like the park or to like an amusement park, things like that. And I actually feel like I was bonding with her. So when I was seven, my grandma ended up dying. She got hit by a car. And after that, I had to go live with my stepmom who did not like me. She hated my mom and she did not want me there. And so basically, I ended up messaging my mom on Facebook. And because I wanted to make sure she was okay, I really missed her. And my stepmom saw that. And that was the day when she got extremely angry at me, hated me and ignored me for the rest of my life. She wanted the worst for me. And that's when it started. After that, me and my mom were just connected and talked like every year or so through the phone.",348900,9503,660,758,Dad's authentic Indian Kitchen,"100 Marmora St, North York, ON M9M 2X5, Canada",13.74056211402,1
5517d22a-62af-417f-bbcb-491c79731071,625b61f2-84fb-4ff6-b98e-17c033e72300,8fed8365-909c-4a5e-8df2-463f24e539e9,juni.toronto,https://www.tiktok.com/@juni.toronto/video/7379779705647467784,"Havent been to oretta for a while and had great experience😊 Such a nice edition to eglinton area and love their tiramisu french toast!  #torontofoodie #torontotiktok #torontorecommendations #torontobrunch #torontoeats #eglinton ",I'm making me so high now For everything I ever want,346900,15400,7425,8556,Oretta Midtown,"2131 Yonge St, Toronto, ON M4S 2A7, Canada",5.71462299208,1
0e9052c6-5442-4177-988a-ae9d3036638c,44cc433a-c377-4138-85a2-9470579891a0,c7976464-328c-4c0d-ac71-fc19e82ed8cf,ariasahota,https://www.tiktok.com/@ariasahota/video/7232256228691348741,"definitely need a part two thats when the drama start 😂 #baby #mom #babiesoftiktok #momsoftiktok #momsunder25 #pregnanttiktok #birthstory #youngmom ","It's just a song, inefficient ways to move the story along, I'm done! You're just being cynical, no, it's just the principle, if someone wants you make it, make it stop! Don't make it stop! Oh, I guess I've seen you, make it stop, make it stop, and I realize it's a prop! Oh, I guess I've seen you, so let's just talk! Talk, talk, talk, talk, talk, talk!",339400,7007,119,274,Radici Project,"588 College St, Toronto, ON M6G 1B3, Canada",2.4612469137,2
bfdaa64b-20b1-40d4-89bb-73066f6325c6,141d69bf-6dd0-4538-bfc2-16525f6e9633,52d24c5d-ad02-4856-8acf-3e803716d132,munchhalal,https://www.tiktok.com/@munchhalal/video/7565192039927794964,"I FINALLY found a spot for Halal Soup Dumplings and yes they were absolutely delicious! Steamed and served fresh right at the table.

Also a solid spot for Hakka food 🔥 But def go try the chicken soup dumplings or even their momos.

✅ HS Halal
📌 Save & share this gem!
👉🏼 Follow if you @munchhalal

@Hakkalicious 
📍3460 Platinum Dr Unit 19, Mississauga, ON L5M 2S4 (ridgeway plaza)
📍Find them in Brampton and in Niagara Falls as well.

🕌Muslim Neighbor Nexus (5 min 🚶🏻)

🔗 Munchhalal.ca – Home to the GTA’s largest Halal restaurant map.","[00:00-00:05] Alhamdulillah, I finally found a spot that has halal soup dumplings and they were absolutely delicious. [00:05-00:10] But they hukka menu of all the favorites, the spot is called hukka listus, where the momos and [00:10-00:15] dumplings are freshly steamed and served right at your table. The menu has it all, like these [00:15-00:21] crispy wontons, the steamed hukka style balsas that were soft and really good. They got the soups [00:21-00:27] perfect for this weather, noodles, fried rice, and my favorite, the beef with broccoli, and so much [00:27-00:32] more. Don't skip the refreshing mocktails to wash it all down, definitely save and share this [00:32-00:36] one and follow a few months' halal.",339100,11000,3775,0,Hakkalicious,"3460 Platinum Dr Unit 19, Mississauga, ON L5M 2S4, Canada",30.46633701816,5
292f8d59-4525-4c2e-b8f4-80fdef45ba40,7b9f3854-5ac0-499f-b65d-d26cd5197cda,d6874c16-4c08-44cb-b4d4-94c5518dd13d,foodiesushiqueen,https://www.tiktok.com/@foodiesushiqueen/video/7596314857448721694,"@Jajaooh’s Cochinillo THE BEST LECHON BELLY ROLL I HAVE EVER HAD IN MY LIFE!!! Clean, flavorful, stayed crispy, so good!! The mang Tomas sauce was the best I’ve ever tasted as well & vinegar was 🔥 #foodiesushiqueen #fyp #fypシ゚viral #fyppppppppppppppppppppppp #fypage #giantfood #pig #crispyskin #porkskin #jajaoohsconchinillo #lechon #lechonbelly #porkbelly #crispy #crispylechon #crispylechonbelly #philippinestiktok #philippines🇵🇭tiktok #manila #fyp #baboy #pig #roastedpork #roastedpig #cochinillo #thebestlechon ",null,339000,28200,2941,1266,Bella's Lechon Mississauga,"848 Burnhamthorpe Rd W #2b, Mississauga, ON L5C 2S3, Canada",23.63339122999,1
dba32934-1403-4c9d-bae8-6dd0e5c212c5,de93dd03-7e0c-48bb-ac52-e3ae31ce8f76,f23dfcc1-2da2-4c63-9b1b-e16f6ecdb2a8,yenn12.wu,https://www.tiktok.com/@yenn12.wu/video/7586529382055824653,"I have to say something regarding the whole soy sauce egg situation, the whole egg marinade in soy sauce is a Korean banchan and lots other Asian cultures have similar recipes so this is nothing new or trendy. White people like to discover something and make it “trendy”#greenscreenvideo#asian#fyp#fypシ#food ","[00:00-00:03] The books of the viral Ian soy sauce eggs are really so that I already cooked a nibble. [00:03-00:08] I'm gonna put some crunchy on here into the mouth. [00:11-00:24] So no hate to Courtney Cooks, but everyone who keeps on referring that she kind of makes that egg with soy sauce [00:24-00:27] in all the season name, trending or something like that. [00:27-00:32] This has been a recipe that a lot of Asian have been using in especially Korean. [00:32-00:42] There's a Korean egg marinated soy sauce that's been going on for a long time. [00:42-00:44] It's becoming a new trend. [00:44-00:51] So I don't know. A lot of people take Asian recipe and don't give credit to Asian. [00:52-00:57] That's why the whole age marketing, why we want to get keep everything. [00:57-01:00] We want to get keep our much ube. [01:00-01:03] We want to get keep anything that's related to our Asian culture. [01:04-01:09] Because European likes to take it away and credit themselves or don't pay credit. [01:10-01:12] Like the whole cucumber salad thing too. [01:12-01:14] That's a Korean recipe. [01:15-01:20] Seriously, we have to start credit to the right nationality or culture. [01:21-01:28] And not just think, you know, that video and also did you saw the hashtag [01:28-01:30] We're combo food. [01:31-01:32] It's not weird. [01:33-01:37] People have been Asian people been eating it for generations and for a long time. [01:38-01:43] These are the reason you call it weird, but yet you hop in the trend. [01:44-01:45] What is this? [01:45-01:47] This is not a trend. [01:47-01:50] This is something that we've been eating for a long time. [01:52-01:53] Oh my god. [01:54-01:56] I am so hard right now.",335700,15600,182,626,Song Cook's Korean Chili,"1310 Dundas St E #5, Mississauga, ON L4Y 2C1, Canada",17.0912733096,4
e35ccaa6-b1ff-4aca-9981-529f077a28ca,d53052c1-aad9-4e42-94ff-41f87be9c257,44c938b5-5c09-4341-a273-dbb0fad6239e,anniethaonhi,https://www.tiktok.com/@anniethaonhi/video/7453323663929101573,"ive been to 168 Sushi numerous times and they never disappoint like LOOK AT THE FISH TO RICE RATIO FOR THOSE ROLLS 🤤🤤 this was the 168 sushi in thornhill/vaughan!! #toronto #torontotiktok #torontolife #foodtok #foodreview #thingstodointoronto #sushi #sushiroll #ayce #allyoucaneat #buffet ",This is hands down the best spot in the GTA for all of Qnitsushi. Since the 6th sushi is hands down one of the best spot in the GTA to get all of Qnitsushi. Your variety is just insane. The fish to rice ratio is just perfect and their beef to talky is one of my favorite things on the menu. Fish quality is just so fresh. I just love their salad bar. I can get as much seaweed salad as my heart desires. Look at how thick those rolls are but look at how much fish to rice ratio there is. This is the perfect time to check them out because they are running Christmas promos. And be super sure to make a reservation because I want to know weekday and they were jam packed. For all you can eat sushi connoisseurs be sure to put 168 on your radar.,334900,16000,3582,4004,168 Sushi,"1520 Steeles Ave W #103, Concord, ON L4K 3B9, Canada",16.52857480722,5
dba32934-1403-4c9d-bae8-6dd0e5c212c5,3cd473c0-7cb2-400b-aa95-7f8bbce44206,de9d82e0-e3bd-4ecf-9414-ea1e6f375d70,yenn12.wu,https://www.tiktok.com/@yenn12.wu/video/7598752077774359821,"Yes microaggression towards Asians are very overlooked #greenscreenvideo#fypシ゚viral#chinese#asianfood#fyp ","[00:00-00:01] Ah! [00:01-00:02] Ah! [00:02-00:03] Ah! [00:03-00:05] Ah! [00:05-00:07] We're back. [00:07-00:12] The most disgusting shit you'll ever eat. [00:12-00:14] Grass jelly. [00:14-00:16] It is from Taiwan. [00:16-00:18] You know what reminds me of? [00:18-00:19] Tisikatier. [00:19-00:21] I was like, I need that pig's feet. [00:21-00:22] Rubbery. [00:22-00:23] Oh! [00:23-00:24] I'm getting in there. [00:24-00:25] That's too big? [00:25-00:26] No, I'm getting in there. [00:26-00:27] Oh. [00:27-00:29] Alright, cheers. [00:30-00:31] Ah! [00:31-00:32] Ah! [00:32-00:33] Ah! [00:33-00:39] Last time you guys tried justify that other guy eating and gagging. [00:39-00:45] Like, it was so disgusting because he was eating in fast paced and the texture and stuff like that. [00:45-00:47] These two couple. [00:47-00:54] She barely had it in her mouth and she's already gagging. [00:54-00:58] And why is grass jelly such a challenge? [00:58-01:00] It shouldn't be. [01:00-01:02] Also, you don't just eat it like that? [01:02-01:03] Of course. [01:03-01:05] Like, I'm not stupid. [01:05-01:08] You have to eat it with something and learn properly make it. [01:08-01:12] And I know why because like, oh yeah, it's a challenge and stuff like that. [01:12-01:16] But like, people eat these a lot of times especially Asian. [01:16-01:18] And they sell them too out the store. [01:18-01:21] But what does it grocery has it? [01:21-01:23] And a bunch of like dessert places that's Asian. [01:23-01:24] They sell it. [01:24-01:26] These are pretty popular dessert. [01:27-01:29] So, I don't know. [01:29-01:38] Just seeing a food that you like or I'm pretty sure a lot of Asian that sees it just feel like there's no such need to gag. [01:38-01:40] Especially like that dramatic. [01:40-01:42] It's really dramatic. [01:42-01:49] And I get that she said in his video that, you know, he didn't meant to offend any culture. [01:49-01:54] But the whole reaction is a bit dramatic.",332900,30700,4667,1402,Mabu Generation,"1177 Central Pkwy W UNIT 9, Mississauga, ON L5C 4P3, Canada",24.38273793266,5
708ca071-59e0-4d59-961f-2b90ea8e7cde,d3aaf1df-1ed7-4f81-908a-3cce5d6527fa,7a9a34b6-a48b-4b90-8cfd-b486ea639d84,turkifoodie,https://www.tiktok.com/@turkifoodie/video/7603117186961444109,"Whatnot Exotic Snack Haul #whatnotpartner #whatnothaul #whatnot #snacks #exoticsnacks @Whatnot @Scroll No More Studio @Dulces.Mart @Bliss Life Freeze-Dried Candy  ",null,332100,219,15,23,Snackrite Xotiks,"27 Simcoe St S, Oshawa, ON L1H 4G1, Canada",49.86868743251,1
70618f7f-6429-4973-aad8-2f95b1842eb8,f6e41bb6-a831-42d6-a833-f04e0a71ed42,e95d6391-7839-488b-8190-8992b1e47241,6ixfoodie1,https://www.tiktok.com/@6ixfoodie1/video/7553392226617888007,"6.5/10 not worth the hype to expensive follow @sliderstn #food #foodie #drink #fyp #asmr ","[00:00-00:02] Trying Slider Station's famous triple-dipper box. [00:02-00:03] Here it is. [00:03-00:06] It comes in mozzarella sticks, tenders, and sliders. [00:06-00:08] And the mozzarella sticks first. [00:15-00:19] mozzarella stick is good, it's fresh, it's really pulley. [00:19-00:20] I don't know what that means, [00:20-00:23] but it's like a 8.8 out of 10. [00:23-00:24] Tender, I got it hot. [00:24-00:25] It looks really spicy. [00:26-00:31] Tender's just all-spice, no flavor, it's dry, it's crispy. [00:31-00:33] I'll give it like a 6.8 out of 10. [00:33-00:34] Try the fries. [00:34-00:40] It's just crispy, they're good, they're seasoned, 7.9 out of 10. [00:40-00:42] The best part is the slider. [00:42-00:45] Just remember, this is a bigoted and it's $30 and it comes with all the other stuff. [00:45-00:47] So I don't know, it better be good. [00:49-00:52] A bit disappointed, it's not juicy, it's crispy. [00:52-00:54] It's alright, it's not worth $30. [00:54-00:56] I'll give it like a 7.2 out of 10. [00:56-00:58] In the box, I don't know, I want to get it again. [00:58-01:03] Some of it was good, it comes with a drink and it's $30, we waited 30 minutes for it. [01:03-01:05] I want to get it again, alright, see you guys.",319000,16400,1189,1844,Slider Station,"80 Ellesmere Rd unit 2, Scarborough, ON M1R 4C2, Canada",13.15076967458,1
09904c92-652f-429f-861c-c854c9602580,84fe369a-6cf8-4541-988b-799648742f5f,9b9260a0-2101-42ff-b78c-433394a02456,aarnvrr,https://www.tiktok.com/@aarnvrr/video/7300714545897590022,"Replying to @prama cakes at manzou bakery 🍰 #torontofood #tiktokfood #foodtiktok #cake #caketok #bakery #hiddengems #iykyk #learnontiktok ","Start Time	End Time	Subtitle
00:00:00	00:00:01	Vous mettre sur
00:00:01	00:00:02	véritables joyaux cachés
00:00:02	00:00:03	à Toronto
00:00:03	00:00:04	Et voici comment
00:00:04	00:00:05	Pour trouver celui-ci.
00:00:05	00:00:05	Pour certains des
00:00:05	00:00:07	Les gâteaux les plus moelleux de Toronto,
00:00:07	00:00:08	localisez cette signature
00:00:08	00:00:09	de Midland Avenue.
00:00:09	00:00:10	Ce tronçon de Midland
00:00:10	00:00:11	entre le
00:00:11	00:00:12	401 et Sheppard est
00:00:12	00:00:13	abrite beaucoup de
00:00:13	00:00:14	Unités commerciales.
00:00:14	00:00:15	Si vous reconnaissez ces condos,
00:00:15	00:00:16	Alors tu sais ce qui se passe.
00:00:16	00:00:18	Dirigez-vous vers l'ouest en bas
00:00:18	00:00:19	Allée et tournez ici
00:00:19	00:00:20	sur votre première droite.
00:00:20	00:00:22	Puis rallumez
00:00:22	00:00:23	Le premier est parti.
00:00:23	00:00:24	Utiliser ces condos comme
00:00:24	00:00:25	une sorte de repère
00:00:25	00:00:26	marcher vers
00:00:26	00:00:28	eux plus à l'ouest.
00:00:28	00:00:29	Tu passeras par un tas
00:00:29	00:00:30	d'unités commerciales.
00:00:30	00:00:31	Et quand tu arrives ici,
00:00:31	00:00:32	Vous remarquerez un petit pont
00:00:32	00:00:33	 Cela vous amène à
00:00:33	00:00:35	La prochaine section d'unités.
00:00:35	00:00:36	Traversez-le et tournez à gauche
00:00:36	00:00:39	 Jusqu'à ce que vous trouviez la boulangerie Manzou.
00:00:39	00:00:40	Ce joint familial fabrique
00:00:40	00:00:41	 les gâteaux les plus moelleux
00:00:41	00:00:42	dans toutes sortes de saveurs.
00:00:42	00:00:44	Leurs gâteaux ne sont pas trop sucrés
00:00:44	00:00:45	Ils font des entiers
00:00:45	00:00:46	 et des coupes à gâteaux aussi.
00:00:46	00:00:47	Et ils fonctionnent avec
00:00:47	00:00:48	des prises en charge à l'horaire uniquement, 
00:00:48	00:00:49	pas de visites sans rendez-vous.",314100,30300,971,10800,Manzou Bakery,"2370 Midland Ave Unit C9, Toronto, ON M1S 5C6, Canada",16.31571799598,5
c5d9ed8d-a2b0-4de2-b68f-aa1c3cf18ae4,6c88f68c-db6a-4c92-a8dc-3e14c3b5cce6,a9afbf22-8ed0-406b-b721-7368341a261d,davebites,https://www.tiktok.com/@davebites/video/7501104365831195909,"This place is so low key but has the best pizza in Toronto imo #torontofoodie #pizza #toronto #daveportnoy ","[00:00-00:07] This pizza is Toronto's best kept secret. These guys don't advertise it. They don't do social media [00:07-00:13] They don't even have a sign on the store, but their pizza is easily when a Toronto's top three even Dave [00:13-00:19] Portanoi went there and said how good it was. It's really really good. I got a slice here [00:19-00:23] I love that so much. I got another one right after it's really that good guys [00:23-00:27] You have to check this place out people order pizzas here days in advance [00:27-00:32] It's called one night only pizza and it's on paper near Danforth",311000,13900,6142,8702,One Night Only Pizza (ONO Pizza),"581 Pape Ave, Toronto, ON M4K 3R5, Canada",4.0407815686,3
2a56904c-3d56-41e0-9cfb-baf380fcc4d2,e5789715-f0f3-4c8d-9405-9a84e9ca400d,828d6c37-c4db-40ad-8056-483e6226dee1,maryymak,https://www.tiktok.com/@maryymak/video/7621580412841708820,"Eat family style with your homies and thank me later 🤍 kehlani also hit this spot up, it's unreal 📍 pho ngoc yen  @keith_lee125 #food #pho ","[00:00-00:07] I can't shake this feeling, I'm in just that I get you all my might [00:07-00:10] I see what you're trying to do, bye bye",309991,30707,1213,0,Pho Ngoc Yen 3 Toronto,"Adelaide St W, 350, Toronto, ON, M5V 1R7, Canada",1.04981552434,1
c639483d-1fda-4445-9551-389bb32c82ad,6e9e7fa9-b11c-47f7-9403-3be6278ddef9,edd7a4c9-9af4-494e-ac4f-aaeb8ef83e32,emsgoodeatss,https://www.tiktok.com/@emsgoodeatss/video/7530686209232768311,"Haven’t stopped thinking about the @Chili’s Grill & Bar Triple Dipper ever since 💭  #chilis #chilistripledipper #chilismukbang #chilisbarandgrill #cheesepull ",emotion,305300,42000,10200,2759,Chili's Grill & Bar,"1536 Military Rd, Niagara Falls, NY 14304, United States",70.3838081636,1
d9d98671-8d6a-4fef-82c7-74d638b0319a,6e0d08dd-e099-4e50-8245-bda537f9cb93,41b53ed1-0a46-4a5e-86a5-eb64a95b1913,arwins.appetite,https://www.tiktok.com/@arwins.appetite/video/7516691118701006111,"Top 3 burgers in Atlanta in 2025🍔 #atlanta #atlantafood #burger #bestfoodinatlanta #food #atl #atlantarestaurants ","We've tried all the top burger spots in Atlanta and weren't ranking the top three best burgers in the city. Let's go. At number three, we have the Fox Brothers burger from Fox Brothers BBQ. This beef brisket burger was the yelp named Best Burger in America last year. It's shocking to me how more people don't know about this burger you gotta add this to your list. At number two, we have the that night night from that burger spot. It's great to see that burger spot finally getting the recognition it deserves. It's an extremely well put together burger and they also have a ton of other great burgers on their menu as well. At number one, the best burger at Atlanta goes to the burger sack from Fred's meat and bread. This burger is nothing short of a leap. The melted American cheese goes together perfectly with the rest of the burger. Let me know your thoughts in the comments.",299200,16800,7562,9094,THE BURGER BROS (DUNDAS),"1059 Dundas St W, Mississauga, ON L5C 1C3, Canada",23.47294666099,1
159419cc-8b06-4052-bde4-0bef3e7947fc,a9cd7b24-01c1-4143-854b-3de17c98b2ef,fe8d52b1-bc60-4d79-bf64-973162dde65d,halalbitesto,https://www.tiktok.com/@halalbitesto/video/7019079238246501637,Checking out @Milky Lane Cafe in Scarborough! 10/10 for the food and aesthetic ✨ #halal #cafe #foodtiktok #foryou #keepitsimple,[00:00-00:02] meもの drogallaba mi boler [00:02-00:05] y laoitiré porque nos ichi ripe [00:05-00:07] après me cae por el spoiler [00:07-00:09] llamalogu怕 no septic [00:09-00:15] entonces ver que worshipa,294516,20788,4768,3464,Milky Lane Cafe,"876 Markham Rd, Scarborough, ON M1H 2Y2, Canada",17.80830414386,1
0f506bb6-ee9f-47f6-8197-702774322db4,681e6b25-fcf8-4f52-890a-6059d215159d,7760d91d-5179-48d3-89da-a3d2426e3e86,oxtailpapi,https://www.tiktok.com/@oxtailpapi/video/7364899696122416389,"I went to @rdsbbq and i got to say the food is bussingggg. It slappps.  This is a southern bbq restaurant and catering in Brampton  📍71 Rosedale Ave W Unit 5, Brampton, ON L6X 1K5 First of, when you pull up, park your car and just take in the aroma, if febreeze could bottle up the smell coming from this restaurant I’d buy it.  Everything is made to order so please check the menu online and call ahead of time .   They have halal options as well so run up those Uber and door dash orders.  Ok so I had the : lobster and shrimp Mac and cheese(get a seasoned Mac)🔥🔥🔥🔥 also ask for the creole sauce so you can put on top  The preacher sandwich (brisket and Cajun chicken)HALAL 🔥🔥🔥🔥🔥 Jambalaya 🔥🔥🔥🔥🔥 Southern style ribs 🔥🔥🔥🔥 Cornbread 🔥🔥🔥🔥 I can’t wait to go back and get the chicken and waffles, fried chicken sandwich and some other creole dish, I need to try shrimp and grits !  #oxtailpapi #foodcritic #food #Foodie #torontofood #bramptonfood #bbqlovers #creolefood #foodblogger #foodblog #jamaicanfood #cajunfood #southernfood #fyp #FoodTok #FoodLover #ribs #jambalaya #macandcheese #lobstermacncheese #foodtiktok ","[00:00-00:06] The best Creole-in-Casian food you'll find in the GTA, I did not know a spotlight this existed. [00:06-00:12] They got recipes older than Morgan Freeman, and they're menu-looking like a low-way mixed state, just beer fire. [00:12-00:16] If you're only Cajun food, you know his Popeye's time to expand your palate. [00:16-00:19] Everything is made to order. I had the lobster and shrimp mac. [00:19-00:22] Full of cheese at Bill Gates, Bunk account. [00:22-00:25] This Creole-garlic sauce had already lost a drip in. [00:25-00:28] It was solid. I wish they put some Creole-garlic sauce all over it is. [00:28-00:31] And that special Roar Roll Sauce Fire 2. [00:31-00:35] They got this brisket and chicken sandwich called the preacher. This was blessed. [00:35-00:40] They sauceed up some chicken tenders and brisket and added the Creole sauce and the Roar Roll Sauce. [00:40-00:42] And then look at it. Look at it. [00:42-00:45] This looks so good. I didn't want to eat it. I wanted to frame it. [00:45-00:50] Ladies, buy your man the sandwich because if you don't, his work quite flow. [00:50-00:53] He topped it off with cheese and it took it to the next level. [00:54-00:55] Mr. Sub could never. [00:55-01:00] And if you're coming to a Creole spot or occasion spot, you got to get the jumbo liar. [01:00-01:03] Put the rice and peas to the side. Put the jam off to the side. [01:03-01:06] You need this in your life. This is the best rice dish I ever had. [01:06-01:11] I'm not even going to lie to you. I don't know how else to sell it. This is just the best. [01:11-01:14] They're also known for their Southern style ribs and I cleaned that shit. [01:14-01:16] I ain't going to hold you. [01:16-01:20] And this brisket and Popeork sandwich took me two days to finish. [01:20-01:22] I'm not going to lie. It was butt. [01:22-01:24] And they got the cornbread too. You're going to eat your cornbread. [01:24-01:26] So pull up and let me know if this is.",280239,20743,8555,9257,RD's BBQ,"71 Rosedale Ave W Unit 5, Brampton, ON L6X 1K5, Canada",31.47073246321,3
24bfa579-e9a3-47c4-b527-ee8d23afb36f,c78de2e4-1df0-4341-b294-95e689190b70,14bb1b40-9a31-4b31-994c-6f7d4a6ed8fc,mattiasblanco,https://www.tiktok.com/@mattiasblanco/video/7592765630537813303,"tbh there is not a single Peruvian dish I dislike other than cuy 🤣🤣🤣🤣 definitely ordering this again when I’m back in Pleasanton this food coma is hitting✨ #bravazo #peruvianfood ","It's been six months since my dad opened his restaurant in the Bay Area and I was just informed that he started to serve my favorite Peruvian dish. Let's go and check it out! For those who are not too familiar with Peruvian cuisine, Wankayina is basically a chisos. There's queso fresco in it which makes it creamy, but you also get a hint of spiciness from Peruvian peppers. You got a nice cheesy spicy pasta, accompanied with lomo saltado, a delicious beef stir fry. They just pair so well together and it's like the ultimate comfort meal. We gobbled that shit up! They're officially gonna start serving this this Friday. I highly recommend if you want to try something new.",276500,48400,6997,7780,Lima91 Authentic Peruvian Cuisine,"5353 Lakeshore Rd. #24, Burlington, ON L7L 1C8, Canada",42.5063113524,2
5517d22a-62af-417f-bbcb-491c79731071,2a293542-8a63-443c-ac89-f49c535b8383,730b7eca-8875-4a54-a3e3-aafe4873f955,juni.toronto,https://www.tiktok.com/@juni.toronto/video/7441024951177497863,"This cafe transported me to Portugal without leaving Toronto 🇵🇹🤍 Had an especially lovely visit as I was missing my time in Lisbon and their Pastel de Nata was really good along as the fluffy croissant😋 Wish it wasnt raining the day I visited for better shots but still had great time! I went here to yap with my friend but seems like a great spot for studying as well because I saw a lot of people with laptop #torontocafe #torontotiktok #torontofood #torontoeats ",oting,272000,18900,5831,7429,Portuguese Bake Shop,"3816 Bloor St W, Etobicoke, ON M9B 6C2, Canada",12.44960069219,2
