creator_id,id,bunny_video_id,creator_name,source_url,caption,transcript,views,likes,shares,saves,restaurant,address,km_from_downtown,creator_rank
d61dc4e5-c160-4cc3-b4d2-9ece97e3c921,9c9dae20-b3d9-4af3-97c7-00338a492d29,cfb2b0c0-2e45-4cfe-a982-54bef62fd6af,bussin.boys,https://www.tiktok.com/@bussin.boys/video/7612073556062555423,"Which dish would you try first?🇩🇴🥩 @809STEAK&FRIES R’US (Queens, NY) is a Dominican street food restaurant that stays open till 6AM⏰ Not only will they take care of you all night but this spot is serving some of the best and most authentic Dominican🇩🇴 street food in the city🔥 You can’t leave here without trying their steak combo and the chimi sandwiches😮‍💨 Follow me for more food recs🍽️ #dominicanfood #latinfood #latenightfood #queensnyc #nycfoodie ","I just found a Dominican street food spot that stayed open till 6 a.m. And trust me when I tell you this food will not disappoint. Let me put you all on. Edel-Nine steak and fries are ours as a Dominican street food rustle and queens. I know I'm not the only one that gets late nine monchi. The music, the vibes, the smells were all incredible when I walked in so I knew the food was by the head. I had to get a couple drinks to start, including the passion food slushy and the lemonade, which both hit the spot. I had to get to our iconic steak and fries with our homemade yum-yum sauce. They were cooking up that steak and preparing those fries by the front of me. And based off that first bite, I could tell that steak was quality meat for sure. It was so good I needed more of that steak so I got the full combo meal, which also came with Spanish rice, which is seasoned to perfection, and plantain with bread nicely with the yum-yum sauce. And you already know how the steak fries combo was sitting. They just introduced a new menu item called the Monchies, which came with freshly fried chicken colored pieces, rice, fries, and a few of those sauces, which complemented the chicken nicely. Tought it out for the chicken chimis sandwich, which is a Dominican classic, and this one was fired. The chicken was juicy tender and the sauce, the lettuce, and tomato really complemented that flavor too. Say this post immediately, I'll get a spot in 8.8 out of 10 on the bus and scale.",210600,18100,6594,7359,Bytes Dominican Flavors,"27 S 8th St, Lebanon, PA 17042, USA",209.10139565779,2
c43b6d9d-23e4-4dce-9fbe-de55d28b5b5e,ef5a315d-fcaf-4b09-87a4-981c8e503da7,bbd19103-eef4-462a-b395-d4ff910c0119,vveatss,https://www.tiktok.com/@vveatss/video/7565267098222578958,"Free Korean bbq? In this economy?? That’s crazy. Jongro bbq just opened a new all you can eat location and all you have to do is bring three friends, then you get to eat for free! So start texting your group chats and mooch off your friends.  Normally it’s $50 pp but this is a limited time grand opening special.  @jongrobbqmarket_38st  . . . . . . . . . #koreanbbq #kbbq #jongrobbq #allyoucaneat #ayce #koreanfood #ktownnyc #nyceats #nycfood #nycfoodie #nycfoodies #cheapEatsnyc #nycdeals #nycfoodlover #nycfoodscene #nycfoodfinds #foodtok #foodiefinds #foodstagram #foodporn #eatinnyc #nyclife #newyorkeats #budgeteats #hiddengemsnyc #ktowneats #nycthingstodo #affordableeats #seoulfood #nycbudgeteats #hiddenbitesnyc ",Free Korean barbecue and this economy? That's unheard of. Jongmo barbecue just opened and you all you can eat location and all you have to do is bring three friends then you get to eat for free. Normally it's $50. So start texting your group chats and move shop your friends.,210500,13700,4346,2079,Witch Topokki | All You Can Eat Korean Restaurant,"330 7th Ave, New York, NY 10001, USA",4.02455596103,1
14147824-c917-42d4-a0da-613b4aa59f7c,3dce6de5-ad51-481c-87c3-0472b63ce723,51f55626-6336-4d6c-b367-95b9f7bdfc2d,phlmyplate,https://www.tiktok.com/@phlmyplate/video/7549325567510711566,"Brunch at @tindleyteacafe this weekend needs to be added to your list for this weekend 🍳🧇 We were invited to check out Tindley Tea Cafe located right on Broad street , and we had a delicious brunch spread. The portions are HUGE and this is a great place to go for a group brunch or even just a brunch date. The shrimp & grits were creamy and indulgent. The fry on the chicken for the chicken and waffles was crispy and flavorful. And the steak for the steak and eggs was cooked perfectly. The pancake board was so fun & included so many delicious house made toppings that will impress anyone with a sweet tooth. This location does not serve alcohol , but their teas and drinks were really refreshing and delicious  Definitely check this spot out! Thanks for the excellent service  #brunch #philly #phillybrunch #brunching #weekendplans ","You may have walked by Tinley Tea Cafe before right on Broad Street, but if you haven't stopped in, now's your time to go for brunch. We love the Sherman Grits and the fry on the chicken with the chicken and muffles was excellent. We also loved the steak with the steak and eggs. And going with a group the pancake board is a perfect option for your brunch. The portions here are huge and the staff was excellent. Definitely check this place out.",210500,13400,7636,7497,Tindley Tea Cafe,"762 S Broad St, Philadelphia, PA 19146, USA",130.62262633728,4
d412ebf6-e2d7-4ffa-8b17-1c6134a81669,5a875300-e449-4eed-be08-2e24df05361a,270a4e47-abcd-43d2-8fd8-0b6408e32782,naijeyathefoodie,https://www.tiktok.com/@naijeyathefoodie/video/7525641982983589151,"Happy Hour In Philly | The Bayou bar & grill on Main Street in Manayunk gonna do it everytime with the $5 Long Island ice teas 🤣 now that’s what you call a happy hour drink! The 3 crabs for $15 were 10\10 I needed 6 though lol. #happyhourphilly #placestoeatinphilly #phillyfoodie #phillyfood #manayunkphilly #phillyhappyhour ",If you're looking for a good happy hour and feeling they got cramps and come with me to buy you on the industry You'll see that look at her eyes. It ain't cuz you can't see baby. We is drunk then five out of the long Island ice teasers But your own Wednesdays they got three from fifteen crazy And I did not expect them to be this good y'all like well seasoned inside it I just was a little man that they just look like you know what a deal is a deal and I'm gonna take you,200900,14500,8507,6441,Bayou Bar & Grill,"4245 Main St #1602, Philadelphia, PA 19127, USA",128.41965304987,5
e8516857-1f05-410d-9f05-e25e8dcb5d86,58f64e52-f5d9-4324-8567-a4dd6fced2ad,1d9697d8-df62-477e-84e3-2a8f7af4873b,josheatsphilly,https://www.tiktok.com/@josheatsphilly/video/7451753140770098463,"🚨NEW CHEESESTEAK SPOT🚨 • From the owners of Philly legends Angelo’s South Philly, Tommy Dinics, and Pearl Oyster comes @Reading Terminal Market’s newest cheesesteak spot: Uncle Gus’ Steaks 🔥 • The fresh baked seeded rolls are excellent, and bring an elevated quality to this cheesesteak. I ordered mine with @Cooper Cheese and grilled onions, and it was excellent! 🙌🏾 • If you’re in at the #ReadingTerminalMarket or the PA convention center, and you’re craving a cheesesteak, definitely check this spot out! 👍🏾 • Tag your friends to spread the word about this new spot ✨ • #philly #philadelphia #cheesesteak #phillycheesesteak",Meru! N Second,197900,3278,1934,1351,Uncle Gus' Steaks,"1136 Arch St, Philadelphia, PA 19107, USA",129.30012662129,4
e8516857-1f05-410d-9f05-e25e8dcb5d86,9dceca7d-1286-4b74-9850-bc377181e7ca,fb6bc761-cae8-4af9-b316-6d7b41e12eca,josheatsphilly,https://www.tiktok.com/@josheatsphilly/video/7451406217093631262,This is your sign to visit @Adelina’s Italian for brunch this season. This cozy Italian restaurant has an excellent brunch with both Italian classics and brunch classics available on the menu! Their drinks were also fantastic and I loved their desserts! Definitely recommend! • #philly #philadelphia #brunch #chestnuthill #pasta,"You can try spookers in, touch the hive on my kids But you know what you know that you'll get back the moon I hate spend my time because I'm very nervous But you know what you know that you'll get back",197300,3128,598,790,Adelinas Restaurant & Bar,"8235 Germantown Ave, Philadelphia, PA 19118, USA",123.92624496455,5
f84b7ae4-e843-4e24-99c2-cfc12cb901bb,a3e74f7a-c62b-4196-99bc-ca56df3a3719,917db981-de34-4a70-b5ff-887415e091fd,ksitrin,https://www.tiktok.com/@ksitrin/video/7579678541546114334,"Philly, your new favorite obsession is loading. 🥔🥔🥔 Meet @ModSpuds, a new fast-casual loaded jacket potato concept from Chef Ange Branca and the team behind Kampar doing a month-long residency on Mondays (dinner 5pm-9pm) and Tuesdays (lunch & dinner 11am-9pm) in December at Comfort & Floyd starting next week.  ‼️ This is a Tuesday lunch game changer ‼️ Mod Spuds is inspired by the beloved loaded jacket potato bars of 1990s Scotland, a staple for Chef Ange during her university days in Edinburgh. The classics include- 🥔 Mod Spud: baked beans, chili con carne, scallions 🥔 Philly Spud: philly cheesesteak, hot pepper relish 🥔 Nacho Spud: chorizo, pico de gallo, salsa verde 🥔 Malaysian Spud: rendang, ulam, sambal, cilantro 🥔 Bollywood Spud: dhall, chicken tikka masala, white sauce, cilantro 🥔Happy Jack Spud: pulled bbq jackfruit, coleslaw, pickled jalepeños (v) OR you can make your own.  Don’t forget to try a float with house-made soda while you’re there! 🥤🍨  ➡️ Gluten free friends, the entire menu is gluten free. No that wasn’t a typo, the Entire.👏 Menu.👏 Is.👏 Gluten.👏 Free.👏 (just be aware that there’s always a possibility of cross contamination since they are cooking out of the Comfort & Floyd’s kitchen which does use gluten containing ingredients, and also if there’s any special flavors in the future, they might not be gluten free so definitely be sure to ask every time you’re in.)  See you on Monday!  Hours in December -  ⏰ Mon 5pm-9pm ⏰ Tues 11am-9pm 📍 Comfort & Floyd  (1301 S 11th St, Philadelphia) #modspuds #phillyeats #jacketpotatoes #glutenfree #glutenfreephilly ","Welcome to the very first Jakob Potato Bar in Finland! Woo! I was psyched the day Chef Angie told me she was opening a loaded Jakob Potato concept because potatoes are basically my love language. Mod Spuds is inspired by the Scottish Jakob Potato Bar that Angie lived off of in college. The best part of all this, Mod Spuds is super gluten free friendly. Mod Spuds residency is at comfort and Floyd every Monday from 5 to 9 and Tuesday from 11 to 9 in December. And yes, that means you have a new favorite Tuesday lunch spot. See you there!",193100,24400,6526,4235,Comfort & Floyd,"1301 S 11th St, Philadelphia, PA 19147, USA",130.93533210717,1
a7ac7009-7fab-4f79-9ed5-505b8ad218df,eacb79b8-d7b6-46f4-a3a3-0bef7515ecc9,caa12b05-bbf5-4645-ab32-fd0492c1b84f,deliciousfoodfinds,https://www.tiktok.com/@deliciousfoodfinds/video/7219787745315654955,"Check out the restaurant Spice 28 it is very affordable and has a great atmosphere. My favorite item on their menu was the Dry pepper style wings and Thai basil shrimp fried rice and their drinks are strong 10/10. Also make sure to check their happy hour from Monday to Saturday from 4pm to 7pm. #philly #philadelphia #phillyfood #phillyrestaurants #phillyfoodies #phillyfoodie ","Oh, say what, say what, say what, yeah, girl you know what's up. Oh, say what, say what, say what, oh girl you know what's up.",191500,8892,2935,4020,Spice 28,"1228 Chestnut St, Philadelphia, PA 19107, USA",129.65506313387,1
a1249b19-ddfe-47cd-8337-4f0999a52b85,46a0fa9e-2127-4bd3-8fa5-402b5b69385a,40b285d2-2267-4e1a-b8fd-bb717e8c5905,tht.youngfoodie,https://www.tiktok.com/@tht.youngfoodie/video/7186324599737437483,"Visited @Nora’s kitchen and I think you can tell how good it was from my boyfriends face😭 #aspiringfoodie #foodie #phillyfoodspots #phillyfoodie ","I tried that thing, he begged me to stay But I'm not staying, I just wanna play And the party he just wanna rob Big boobs in the butt, stay plump She a baddie, she knows she attacked She a baddie, what her baddie friend",185400,20700,2149,3572,Nora's Kitchen,"248 South St, Philadelphia, PA 19147, USA",129.41200618062,2
2faa9d36-0a41-4bf0-8239-fcf79589891e,b808b104-71de-4ee0-9f03-d0c5a34624de,9ffaadc3-0de7-4e54-9070-8118ebd6167e,allie.eats,https://www.tiktok.com/@allie.eats/video/7255465600112217386,"#ad You've got to try this hot spot! Cathédrale is the newest restaurant on the Las Vegas Strip (inside ARIA). Perfect for date night or girls night out 👯‍♀️ @mgmresortsintl  #mgmambassador #foodie #foodtiktok #vegas #vegasfood #vegasrestaurants #taogroup ","Here is the hottest new restaurant in Vegas. Cathedral is Tao Group's newest addition to Arya with their original location in New York City. We started with their decadent omelet topped with caviar, potato chips, and creme fraiche. Then we also enjoyed the king crab and avocado salad with lobster, which was a nice light refresher before we moved on to the black shuffle fetuccini with French butter, cracked pepper, and parmesan, which was similar to a caccioli pepe. We ended our dinner with crepes sousette, which are prepared table-side and have a perfectly chewy texture in top of vanilla chantilly cream. Check it out for yourself.",177800,865,686,692,Cathédrale Restaurant,"112 E 11th St, New York, NY 10003, USA",2.5185741286,1
2dc91967-b640-49cf-878d-8ccb9e1eccfb,0023010a-096b-432d-88d6-4ed959ad34a3,1937af9e-e841-4641-932e-612c86e14344,fueledonphilly,https://www.tiktok.com/@fueledonphilly/video/7171972617090518314,"📍REX AT THE ROYAL, 1524 South St, Philly  Deep South  Por Dio Rex Burger  Smoked Brisket  Spicy Mac  #fueledonphilly #rexattheroyal #philly #phillyfoodies #phillyfood #phillyrestaurant #southernfood #seafood #southstreet #food #foodie ","Have y'all ever been to Rex at the Royal located on South Street? This is one of the places that I didn't think I would like until I got there. It has an elegant old tiny feel, y'all see my sneaky links, thanks thank you. The drinks here are made with detail, love and flavor. The deep south is made with lemon and salted honey, and the poor Dia has freshly made in-house carrot, tumeric and lime juice. I would definitely give those a 10 out of 10. The Rex Burger was also a 10 out of 10 beautifully made with crispy red onions, spicy cheese and on a brie-o-sh bun. And as soon as you sit down you must ask for a side of spicy mak. The spiciness just adds that extra flavor and kick. The cheese blends are beautiful, you must try this mak and cheese. And the smoked brisket, amazing! The tenderness and the flavor was spot-o-ing. It served over barbecues, sea island red peas, which is baked beans, and they could have been a little bit more tender, and the chow chow on top is really cabbage, but it was great too. You paid it so I stayed the night arch all I'll.",171100,5627,1960,2304,Rex at the Royal,"1524 South St, Philadelphia, PA 19146, USA",130.56004235382,5
1347db6f-50d2-476b-8272-3bb140835ece,dfa981f7-e6b9-4e71-bb82-5b07a55abf81,73716fca-15b9-4576-bea8-f480b8245783,jessycadinh,https://www.tiktok.com/@jessycadinh/video/7564234602496281870,"petition for vents at hotpot & bbq places 🫩🫩 #fyp #phillyeats #phillyeats #hotpot #kbbq ","Today we're trying one of Cherry Hills newest hotpot Korean barcus pot where home-loose market is which is juice and hotpot. Right when you walk in you're instantly drawn to a spacious, beautifully decorated area. Basically a feast for the eyes before the first bite. Another thing that caught my attention to most was how it offered private cubbies for your friends and family to enjoy. It even have a kids' place area, bro. That's pretty cute. And for their drinks, it ranges from soda, juices, Asian drinks, and did I mention it's unlimited as well. They also have a sauce bar like another hotpot barbecue places, but I feel like it has more wise selection of condiments and spices for you to choose from. For ordering you order everything to the iPad which reminds me of Heidi Lau. For the food, it's like your common seafood and meats so you can get any other places for your hotpot and barbecu. But if they do have a special seafood you can order with the waiter. I believe it's two-order per person. My friends and I did both hotpot and barbecu for about $45 per person including to it by belief. It's all you can eat which I don't think I mentioned. Food even comes out with a little cute robot which is pretty cool. I personally like this place more than K-pop only because the meat does not taste all the same but definitely more tender and meaty. I feel like it's just an easier ordering process and that just the atmosphere is even better. You'll definitely think regardless coming out from her though but definitely bring your friends and family come here out to enjoy.",166000,15300,5665,4772,Chu Shang Hotpot,"1445 Brace Rd, Cherry Hill Township, NJ 08034, USA",125.34745678435,1
14147824-c917-42d4-a0da-613b4aa59f7c,ad1933e1-4dfb-4ce9-b2fd-e73e6c92b0f2,1537fafb-a532-4135-9ad0-23daa4818c32,phlmyplate,https://www.tiktok.com/@phlmyplate/video/7476145946120686894,"@lucatellisdoylestown is easily the best pizzeria in Bucks County 🍕🤤 While it’s a little bit of a drive from the city- it is so worth it! We knew we had to try the pizza obviously, but their sandwiches have been on or radar for a while, and they did not disappoint. Premium and fresh ingredients prepared each and everyday, by a staff who loves what they are doing and you can tell. You’re greeted as soon as you walk through the door and the owners were some of the nicest people we have had the pleasure of working with. For pizzas we went with the Grandma MVP, the Bova and the Vodka pizza , half with spicy sausage. The vodka sauce is easily Kait’s favorite vodka sauce ever, soooo good.  For sandwiches we tried the cheesesteak with cooper sharp and fried onions, the buffalo chicken cheesesteak and the red hot-tober sandwich. Can’t go wrong with any of these but that Buffalo chicken cheesesteak is one of the best we have had in a while. We also got to try the vodka chicken parm , and this was wowwww!! They have a great variety of apps as well, the Antipasto pull apart , the arancini, and the meatballs (amazing!) were all incredible bites. And you cannot leave without dessert- that donut !!!! Kait hasn’t stopped thinking about it. If you’re in the Bucks county area or wanting to try an amazing pizzeria with great food , great ambiance and great staff, @lucatellisdoylestown is the place to try!  . . . . . . . . #pizza #pizzeria #pizzatime #cheesesteak #chicken #cheesy #pasta #chickenparm #doylestown #buckscounty #visitbuckscounty #instadaily #phlmyplate ","Mocha tellies in Doyle's town may just become our favorite pizza rear. They have some insane pizza and sandwiches but they're also executing dishes like penny alavodka so well. The cheese steak did not disappoint but we really could knock it over this chicken cheese steak it was so good. The red hot tober sandwich is a must try as well. For pizza we tried the ramah and VP, the vodka's pizza and added spicy sausage and the boba. They also have an awesome selection of appetizers. We truly loved every bite we had but that vodka sauce I'm gonna say is the best vodka sauce I have ever had and you cannot leave without getting dessert. You absolutely have to check out Luke Attelli's in Doyle's town.",164900,5891,1795,1402,Giovanni's on State,"12 W State St, Doylestown, PA 18901, USA",105.31264624748,5
5e1867ea-0e98-4738-91dc-811cb9229494,6eda9602-73bd-45cd-9f58-9a95a37ed256,2fa2f0d2-57d9-4387-9255-9873cfda74e7,bites.of.philly,https://www.tiktok.com/@bites.of.philly/video/7616769237322943774,"📍 Mi Vida  Another new Philadelphia restaurant to hit the scene, Mi Vida exceeded expectations. This Mexican restaurant did not fall short on atmosphere, food quality, or service. As a bonus, their prices were so reasonable! Mi Vida serves lunch, brunch, dinner, and a happy hour from 2-6! Everything was amazing, but the Quesabirria was our favorite of the night. I even wanted more of the pickled cauliflower on the side! The ingredients - especially the seafood ingredients - were so FRESH as well. I’m definitely coming back for happy hour.  ✨ Ponche de Lola  ✨ Cielo Rojo  ✨ Quesabirria  ✨ Jaiba con Queso ✨ Rollos de Pollo  ✨ Salmón ✨ Enchilladas Jaiba  ✨ Pastel de Chocolate  #philly #mexican #restaurant #phillyfood #phillyfoodies ",One time is alright Two times is one too many One two three times you're on me And suddenly when you still need to go You touch me midnight That is what both are nice,160800,9500,3495,4859,MI VIDA,"1150 Ludlow St, Philadelphia, PA 19107, USA",129.4712442883,1
a1249b19-ddfe-47cd-8337-4f0999a52b85,0050d223-39f0-463c-9702-470c64801b86,731ddc0f-a9d4-4d7f-9c80-594c76725d86,tht.youngfoodie,https://www.tiktok.com/@tht.youngfoodie/video/7412618938305023262,"luv it here🥰  #phillyeats #phillytiktok #fyp #viral #blackfoodie #phillyfood ","That ass pervert baby, my lot on weed, get it over the turkey baby You know you doing that shit on pervert baby, that pussy whatever, that's water let me serve you baby You don't like me but it is love, got kicked out the house at 14 I was still like, shit, they did so much on me You know I fucking bitch you see me, it be me, but, oh, that's the thing",153100,11900,3733,828,Philly Steak Co.,"1701 John F Kennedy Blvd, Comcast Center Concourse, Concourse Suite 15, Philadelphia, PA 19103, USA",129.78500629099,3
bebef782-cda1-4bc1-a86c-9c691b5e96e8,95911a46-7eab-44fc-a13d-457098756476,5de3a98d-9f34-4f06-bf32-ba1d161ead7b,phillyfoodladies,https://www.tiktok.com/@phillyfoodladies/video/7537867696231173406,"They also have soft serve! Catch my sitting in the shade all summer long at Frankie’s Summer Club! #philly #phillytiktok #phillyfood ",I'm a son of a girl,151400,6752,2645,1873,Frankie,"264 Grove St, Jersey City, NJ 07302, USA",3.25807872218,2
bebef782-cda1-4bc1-a86c-9c691b5e96e8,6be53359-e9db-46f7-8015-d4b5a10cfd9f,4e35746e-c0e6-4658-a4c5-f94a497c900d,phillyfoodladies,https://www.tiktok.com/@phillyfoodladies/video/7561158863248985375,"That torta could feed a small army 😭 #philly #phillyfood #phillyfoodie #birria #mexicanfood ","This 24-7 takeria claims to have the best birriattacos in Philly, so let's see if that's true. The Akatsushita is a Mexican hundor in restaurants specializing in Tijuana-style birriah. I've been to their brick-and-mortar in South Philly, but I went to their location that recently opened in the Italian market, and it's still open 24-7. We started off with their quesabiri ramen. This is 30 trances of consume with ramen noodles, shredded beef, and cheese. This is my favorite version of ramen. It's so hearty and comforting. It also saves really well and makes a really good hangover food. And then we had to put them to the test and get the quesabiriattacos. These are double-sheld and so thick. I swear one of these is like three normal tacos. I had to roll up my sleeves because that consume is no joke. It comes with some fresh veggies and sauces. I really like their salsa verde, but I honestly don't think it needs anything. Even without the consume, these are so flavorful, especially the chicken which hot take I think is better than the beef. They even have shrimp, which I also recommend. However, the sleeper hit on their menu is their torta. This was the torta cubana, but it might as well have been called the torta everything but the kitchen thing. Because this had pretty much every protein known to man in it. It says it feeds two people, but I would say it feeds at least four. It has fried eggs, hot dogs, ham, and chicken. Plus, while hawkachis, beans, and guac on quite possibly the biggest roll I've ever seen. Somehow, all of these flavors worked really well together, although it was hard to get them in one bite. And I've literally ordered their desserts to my apartment before they're that good. I'm not usually a huge fawn person, but I actually really enjoy theirs. It's very creamy and soft and not too sweet. Even with it being soaked in this caramel sauce, this is a very good note to end on. However, if you like a little sweeter, you've got to get their trestle chase. It's not very milky and more like a vanilla cake with buttercream frosting, but this is my guilty pleasure.",148300,13400,4018,4546,La Catrachita Taqueria,"1600 S Christopher Columbus Blvd, Philadelphia, PA 19148, USA",130.39396344272,3
a8fa1c35-936b-4aae-a677-46e4b9b1bb52,a62260aa-2d45-4496-bc0c-6e6d0c17dac3,1dd25aed-81f8-4f1f-9bc9-bc89b3b74f55,thefoodblogbyduke,https://www.tiktok.com/@thefoodblogbyduke/video/7554037461672856862,"The Perfect Unlimited Ribeye Steak Date Night Restaurant in NYC Legasea 🔥🔥🔥🔥 Sundays & Mondays For Only $55 Per Person you will get unlimited Ribeye Steak, Fries & Salad! It's mandatory to try the Strawberry Shortcake when you visit! 100/100 Spots Only 🥶🥶 #nyc #newyorkfoodie #newyork #datenight #strawberry     ","I'm gonna be on the beat Boom like a G2 Yeah, yeah, yeah, yeah Bells don't need one piece You got the power, it's a pop like a G2 Yeah, I'm saying, E2 Now fit my bed, they try to call me They ain't nobody gonna stop me I'm ready, tell them, get the omicat Yeah, right around military, yo popin' Like an anchor for this ever",147600,2182,1880,1871,Legasea Bar & Grill,"485 7th Ave, New York, NY 10018, USA",4.62259887091,1
b2e30b8d-68b1-4b95-9c24-4ec3edd7134f,c1681f9d-5b42-4758-a6e9-9b1c29e06880,d9044fa9-6874-4de4-b5ac-1c87184f2329,foodbythegram,https://www.tiktok.com/@foodbythegram/video/7525602508509613325,"Truly the perfect meal. Served with farm greens, radicchio, agrodolce.  📍Trattoria Carina 2201 Spruce St, Philadelphia, PA 19103 #phillytiktok #phillyfoodies #thingstodoinphilly #phillyfoodie #phillyeats #phillyfoodscene #phl #philadelphia #phila #visitphilly #phillytok #phillyfood #philly #philadelphiafood #chickenmilanese ","Don't get me wrong, there's tons of amazing food at Rotoria Carina, but the chicken millenays is truly one of my favorite dishes in the city. If you haven't tried it, run, don't walk.",146800,10100,1791,3124,Trattoria Carina,"2201 Spruce St, Philadelphia, PA 19103, USA",130.8316231576,2
d61dc4e5-c160-4cc3-b4d2-9ece97e3c921,801809f1-b98b-4e73-848a-978323162b79,47e1e504-177b-4eba-b4fc-20a76c56c1b4,bussin.boys,https://www.tiktok.com/@bussin.boys/video/7569002843659668767,"Steak🥩 or salmon🐟? 📍Truth (Queens, NY) is an upscale Asian  Fusion restaurant serving a wide variety of creative, modern dishes💫 The ambiance in here is very impressive making it ideal for a date night or special occasion👀 While you really can’t go wrong here, I highly recommend the steak frites and tuna tartare🔥 Follow me for more food recs🍽️ #asianfusion #astoriaqueens #queensnyc #queensfood #nycfoodie ","Alright y'all, I might have been sleeping on queens because they might have the best food in the city. Let me play our onto the jambad I found. Truth is an Asian fusion restaurant in the hearts of historians, some of the wide range of creative dishes. The ambiance was super impressive, I highly recommend this part for a day night or a special celebration. Without further ado, let's jump right in. Had to start with a few drinks of course and the leechy muttony and the food of the souter were definitely my favorites. This cucumber salad was super fresh and it had a nice cake to it. The raw shrimp was perfectly crispy on the outside, fresh and tender on the inside and the sauce added a ton of flavor. These two of the tartar plates were really solid too. I could already tell how versatile the fusion menu was. You can never go wrong with the fresh order of ceviche and I could tell they don't play about their seafood because that fish was delicious. Speaking of seafood, I also tried their salmon, which had a spectacular presentation but an even better taste. I had that light brown crispy taste on the outside but it was still super soft on the inside. The steak fruits might have been my favorite. The steak was really good quality and it clicked a perfection. I also got the chicken lomen noodles and you really can't go wrong with the calm and the main dish. I'll drop it off with this little new stuff for the show. I'm just going to the new year and we're going to the truth. This is an ancient fusion restaurant in Queens. Amazing ambiance, very food as well. I'll get this part in 8 out of 10 on the bus to Spill.",146700,15700,5815,8433,Truth Restaurant Astoria,"27-35 21st St, Astoria, NY 11102, USA",9.33508587981,3
d61dc4e5-c160-4cc3-b4d2-9ece97e3c921,f54c5014-bae9-4e21-ac38-3ab6b055a366,7a7bde02-6863-4d19-9e85-914c032f2804,bussin.boys,https://www.tiktok.com/@bussin.boys/video/7571920110290537758,"Would you try a lobster chopped cheese?🦞 @brooklyn chckn n lbstr (Brooklyn, NY) is a soul food and seafood restaurant in the hearts of Brooklyn🔥 In my hunt for the best soul food in New York, this spot was recommended to me several times so I knew I had to check it out! Their seafood really stood out to me you can’t leave without trying the lobster chopped cheese of their lobster bites😮‍💨 And their oxtail mac is a must too! Follow me for more food recs🍽️ #soulfood #seafood #soulfoodcooking #nycfoodie #brooklynfood      ","Have you ever tried a lobster job cheese? This place is serving some of the best and most creative soul food in the entire city. Brooklyn Chicken and Lobster is their soul and seafood restaurant in the hearts of Brooklyn. I've been looking for the best soul food in the city. And as soon as I walked in, I could already tell the food about it would be fine. People were saying I had to take them out, so without further ado, let me show you what I got. Of course I had to show the food drinks, including the past food, strawberry lemonade, and the watermelon lemonade was all tasted super first. The salmon and bananas were incredible. The outside was perfectly crispy, and the salmon was so flavorful, especially with the sauce that I had. Next I got the lobster bites roll, and I could already tell they don't play about the seafood at this point. Because those lobster bites were unreal. The crab cake sandwich was definitely one of my favorites. It's something about crab cakes that hits every time, and they made the sandwich perfectly. These wedding nuggets were really good too. They were fried to perfection, and the sauce was doing wonders time and time again. This lobster job cheese was the star of the show though. I mean, have you ever heard of such a thing? The lobster was absurdly tender, and had that melted cheese and pepper, so it made everything come together. These lobster bites came with a nice sweet chili sauce, and I could have easily had 20 of these. That's how good they were. You can have a go-al with an oxo mac and cheese dish, but they're oxo is some of the best I've had in the city, no doubt. And that mac and cheese started a product texture too. Tasted off with their iconic banana pudding, which is easily the best I've ever had, and these fried Oreos for dessert. What's going on now? We're going to Brooklyn Chicken and Lobster. This is a soulful restaurant and a heart of Brooklyn. Amazing foods, super creative options. I'll get this part at 9 out of 10 on the bus to school.",145800,16100,7476,8245,Brooklyn Chckn 'N' Lbstr,"446 Mother Gaston Blvd, Brooklyn, NY 11212, USA",9.74757949577,4
bebef782-cda1-4bc1-a86c-9c691b5e96e8,ddcb1726-aa38-4137-a620-650c7e3985ba,ee14faa1-cf8d-4ce5-bd9d-4ef8bdfe416e,phillyfoodladies,https://www.tiktok.com/@phillyfoodladies/video/7601156569732107550,"Had it before TikTok told me it’s good #philly #phillyfood #caesarsalad ",null,145200,13900,3612,2151,Shay’s Steaks,"200 N 16th St, Philadelphia, PA 19102, USA",129.4932077272,4
bebef782-cda1-4bc1-a86c-9c691b5e96e8,d1600cf7-0632-423b-b9e9-b3cb2370d11f,383134b6-fb10-41b6-a788-5a4e6d5b77ef,phillyfoodladies,https://www.tiktok.com/@phillyfoodladies/video/7577066099284462879,"🗣️ get the french onion soup at the vous!!! #philly #phillyfood #phillyfoodie #frenchonionsoup ",Now Paul is a real estate novelist who never had time for a while,142500,4890,2149,974,Locust Rendezvous,"1415 Locust St, Philadelphia, PA 19102, USA",130.06519354002,5
